UnixTime,p,v,h,filtered_v,filted_h
94067,94096.83,-9.865935,14.015114,-1.6644992,13.584866
94118,94096.8,5.641819,14.297205,-1.608081,13.504462
94170,94096.56,42.32272,16.413342,-0.84622747,13.462151
94222,94096.83,-47.95828,14.015428,-0.9307923,13.415611
94273,94096.83,-0.0,14.015428,-0.70504236,13.380359
94325,94096.97,-25.396496,12.745603,-0.9590073,13.332409
94377,94096.914,9.873544,13.23928,-0.90260077,13.287279
94428,94096.72,35.262688,15.002413,-0.35248515,13.269655
94480,94096.75,-5.6414886,14.720339,-0.23962462,13.257675
94532,94096.375,67.69151,18.104914,0.8463797,13.299994
94583,94096.31,11.2823515,18.669031,0.9592032,13.347955
94635,94096.234,14.103465,19.374205,1.156676,13.405789
94687,94096.15,15.51386,20.149899,1.0579418,13.458687
94738,94096.2,-9.871505,19.656322,0.9592268,13.506648
94790,94096.04,29.614567,21.13705,1.2553724,13.569416
94842,94096.2,-29.612223,19.65644,0.6347618,13.601154
94893,94096.375,-31.025875,18.105146,0.2821941,13.615264
94945,94096.4,-4.2298226,17.893656,0.14115372,13.622321
94997,94096.55,-26.7971,16.5538,-0.74732655,13.584955
95048,94096.72,-31.019157,15.002844,-1.1985544,13.525027
95100,94097.31,-107.191895,9.6432495,-2.5808005,13.3959875
95152,94097.26,9.871216,10.13681,-2.0590546,13.2930355
95203,94097.31,-9.871219,9.6432495,-2.5808995,13.16399
95255,94097.07,43.71457,11.828978,-2.0309358,13.062443
95307,94096.78,52.17349,14.437652,-0.9028649,13.0173
95358,94096.72,11.280785,15.00169,-0.79005706,12.977797
95410,94096.375,62.03854,18.103617,0.33807343,12.9947
95462,94096.55,-31.021017,16.552567,0.2393536,13.006668
95514,94096.55,-0.0,16.552567,0.3662653,13.0249815
95565,94096.62,-12.689206,15.918106,0.7893014,13.064447
95617,94096.56,9.868615,16.411537,0.88798755,13.108847
95669,94096.65,-15.50964,15.636055,0.5918351,13.138439
95720,94096.31,60.60887,18.666498,1.8182688,13.229352
95772,94096.31,-0.0,18.666498,1.8464718,13.321675
95824,94096.6,-52.178066,16.057596,1.3246912,13.38791
95875,94096.51,16.918724,16.903532,1.4938784,13.462603
95927,94096.51,-0.0,16.903532,2.1144981,13.568328
95979,94096.555,-8.46133,16.480465,2.2977748,13.683218
96030,94096.51,8.459035,16.903418,2.7912014,13.822778
96082,94096.51,-0.0,16.903418,2.7912014,13.9623375
96134,94096.94,-77.555954,13.0256195,2.0156417,14.06312
96186,94096.94,-0.0,13.0256195,1.3528646,14.130764
96237,94096.82,21.15331,14.083284,1.6066995,14.211099
96289,94096.984,-29.607138,12.602927,0.6480397,14.243502
96341,94097.08,-16.917398,11.757057,0.8031169,14.283657
96392,94097.08,-0.0,11.757057,0.8031169,14.3238125
96444,94096.96,21.150482,12.814581,0.8030882,14.363967
96496,94097.21,-45.1114,10.559011,0.19687688,14.373811
96547,94097.06,26.784962,11.898259,0.26734892,14.387178
96599,94097.06,-0.0,11.898259,0.46468797,14.410412
96651,94096.87,35.2475,13.660633,0.38013014,14.429419
96702,94096.87,-0.0,13.660633,0.4647106,14.452654
96754,94096.78,15.511883,14.436227,0.3520214,14.470255
96806,94096.664,21.141914,15.493323,0.56344056,14.498427
96858,94096.555,19.735167,16.480082,0.8595119,14.541403
96909,94096.61,-9.866253,15.986768,1.085094,14.595657
96961,94096.45,28.192642,17.396399,1.1978651,14.655551
97013,94096.34,19.734129,18.383106,1.2401234,14.717558
97064,94096.25,16.914038,19.22881,1.3106016,14.783088
97116,94096.31,-11.277557,18.66493,1.296515,14.847914
97168,94096.055,46.514748,20.990667,2.0858693,14.952207
97220,94095.83,40.878235,23.03458,2.170413,15.060727
97271,94095.65,32.41885,24.655523,2.4946015,15.185457
97323,94095.45,35.232613,26.417154,2.5508602,15.313001
97375,94095.27,32.41469,28.037888,2.7622433,15.451113
97426,94095.164,19.733776,29.024578,3.3684037,15.619533
97478,94095.016,26.777485,30.363453,3.6361787,15.801342
97530,94094.84,31.00677,31.91379,3.5373914,15.978211
97581,94094.67,31.008026,33.46419,3.9602377,16.176224
97633,94094.91,-42.281967,31.350092,3.424691,16.34746
97685,94094.67,42.277946,33.46399,3.8051796,16.537718
97737,94094.73,-9.864476,32.970764,4.0589066,16.740664
97788,94094.67,9.866382,33.464085,4.1293764,16.947132
97840,94094.49,32.416912,35.08493,4.2421103,17.159239
97892,94094.555,-11.275232,34.521168,3.7488487,17.34668
97943,94094.73,-31.002638,32.971035,3.6220052,17.52778
97995,94094.78,-9.864482,32.47781,3.889825,17.722271
98047,94094.46,57.781284,35.366875,4.552187,17.94988
98099,94094.46,-0.0,35.366875,4.3267274,18.166218
98150,94094.21,45.101097,37.62193,4.862297,18.409332
98202,94094.04,31.004663,39.172165,5.482332,18.68345
98254,94093.81,40.866684,41.215496,5.637327,18.965317
98305,94093.984,-31.008852,39.665054,5.736012,19.252117
98357,94094.04,-9.864358,39.171837,5.172249,19.510729
98409,94093.95,15.500582,39.94687,5.242706,19.772865
98461,94094.18,-40.86748,37.903492,4.6085486,20.003292
98512,94094.12,11.273784,38.467182,4.77766,20.242176
98564,94094.12,-0.0,38.467182,4.7212896,20.47824
98616,94094.12,-0.0,38.467182,4.7212896,20.714304
98668,94094.15,-5.6376357,38.185303,4.397116,20.93416
98719,94094.43,-50.72788,35.648907,3.9743905,21.13288
98771,94094.43,-0.0,35.648907,4.0307565,21.334417
98823,94094.46,-5.6382885,35.366993,4.101215,21.539478
98874,94094.61,-26.772482,34.028366,3.7207668,21.725515
98926,94094.52,15.500802,34.803406,3.988513,21.924942
98978,94094.54,-2.8184392,34.662483,3.84759,22.117321
99030,94094.695,-28.180504,33.25346,3.565785,22.29561
99081,94094.59,18.320219,34.169468,3.7489872,22.483059
99133,94094.59,-0.0,34.169468,3.6221218,22.664165
99185,94094.59,-0.0,34.169468,3.9322126,22.860775
99236,94094.72,-22.548779,33.04203,3.8053842,23.051044
99288,94094.72,-0.0,33.04203,3.748966,23.238491
99340,94094.72,-0.0,33.04203,3.3257387,23.40478
99391,94094.52,35.26933,34.805496,4.158015,23.61268
99443,94094.52,-0.0,34.805496,4.158015,23.820581
99495,94094.52,-0.0,34.805496,4.4119797,24.04118
99546,94094.46,11.287493,35.36987,4.4261193,24.262486
99598,94094.3,29.62341,36.85104,4.369726,24.480972
99650,94094.52,-40.90767,34.805656,4.0170646,24.681824
99701,94094.875,-63.47719,31.631798,2.7053778,24.817093
99753,94094.875,-0.0,31.631798,2.5925543,24.94672
99805,94095.05,-31.033834,30.080107,2.1411817,25.053782
99856,94094.96,15.513895,30.855803,2.1411822,25.160841
99908,94095.07,-19.749115,29.868347,2.0424063,25.26296
99960,94095.07,-0.0,29.868347,1.7462604,25.350273
100011,94095.19,-21.16054,28.81032,1.8307772,25.44181
100063,94095.27,-15.515579,28.03454,1.98588,25.541105
100115,94095.54,-47.95701,25.63669,1.5486084,25.618536
100166,94095.484,9.871588,26.130272,1.9152949,25.714298
100218,94095.484,-0.0,26.130272,2.2254863,25.825573
100270,94095.57,-15.518454,25.35435,3.1422198,25.982683
100321,94095.57,-0.0,25.35435,3.0435083,26.134861
100373,94095.74,-31.035048,23.802597,2.8318694,26.276455
100425,94095.69,9.874209,24.296307,2.4934666,26.401127
100476,94095.57,21.15825,25.354221,2.183314,26.510292
100528,94095.4,31.022552,26.90535,2.3807316,26.62933
100580,94095.71,-56.41554,24.084572,1.1961918,26.689138
100632,94095.88,-31.030294,22.533058,1.1960983,26.748943
100683,94096.12,-42.30825,20.417646,0.77301586,26.787594
100735,94096.22,-18.33637,19.500828,0.7165444,26.823421
100787,94096.4,-32.439327,17.878862,0.29346448,26.838097
100838,94096.22,32.43123,19.500423,0.7728733,26.876741
100890,94096.14,14.102973,20.20557,0.30781537,26.892132
100942,94095.98,29.616293,21.686386,0.60397834,26.92233
100993,94095.99,-2.8203838,21.545366,1.0975542,26.97721
101045,94096.164,-31.027164,19.994009,0.61809564,27.008114
101097,94096.164,-0.0,19.994009,0.61809564,27.039019
101148,94096.12,8.462796,20.417149,0.78733677,27.078384
101200,94096.22,-18.333532,19.500471,0.51941067,27.104355
101252,94096.22,-0.0,19.500471,0.51941067,27.130323
101303,94096.28,-11.283709,18.936287,1.1821336,27.18943
101355,94096.28,-0.0,18.936287,1.1821336,27.248537
101407,94096.22,11.284139,19.500494,1.0834419,27.30271
101458,94096.4,-32.429913,17.879,1.0552139,27.35547
101510,94096.66,-46.535053,15.552246,0.759038,27.393425
101562,94096.55,19.739836,16.539238,0.9564363,27.441246
101613,94096.34,36.659733,18.372227,1.1115285,27.49682
101665,94096.55,-36.65969,16.539242,1.196046,27.556622
101717,94096.516,5.639621,16.821222,0.98459226,27.605852
101769,94096.11,73.315315,20.486988,1.7177455,27.69174
101820,94096.516,-73.31791,16.821093,0.632091,27.723345
101872,94096.45,11.280548,17.385118,0.7448965,27.76059
101924,94096.05,73.322296,21.051233,1.3230006,27.826738
101975,94096.125,-14.097947,20.346336,0.97060186,27.875269
102027,94096.33,-36.65533,18.513569,0.4066968,27.895603
102079,94096.33,-0.0,18.513569,0.5053595,27.920872
102130,94096.42,-16.921719,17.667482,0.054216325,27.923584
102182,94096.555,-23.96264,16.46935,-0.38275138,27.904446
102234,94096.67,-21.14673,15.412015,-0.76335883,27.866278
102285,94096.734,-11.276952,14.848166,-0.7633525,27.82811
102337,94096.91,-31.005562,13.297889,-1.5385561,27.75118
102389,94096.86,8.457366,13.720757,-1.8627641,27.658043
102441,94096.79,12.687765,14.355145,-2.0600758,27.55504
102492,94096.67,21.14305,15.412298,-2.2009711,27.444992
102544,94096.44,42.29107,17.526852,-2.1022077,27.339882
102596,94096.51,-12.687816,16.892462,-2.4264235,27.21856
102647,94096.336,31.012913,18.443108,-2.3840687,27.099356
102699,94096.39,-9.866605,17.949778,-2.792802,26.959717
102751,94096.21,32.42518,19.571035,-2.778631,26.820786
102803,94096.21,-0.0,19.571035,-2.3558116,26.702993
102854,94095.99,39.479527,21.545012,-2.3837953,26.583805
102906,94095.87,22.556293,22.672827,-2.059588,26.480827
102958,94095.95,-15.505372,21.897558,-2.3133054,26.365162
103009,94095.81,25.376415,23.16638,-2.3837101,26.245975
103061,94095.75,11.276474,23.730204,-2.1581936,26.138067
103113,94095.75,-0.0,23.730204,-1.848167,26.04566
103164,94095.945,-35.243034,21.968052,-2.1019523,25.940561
103216,94096.09,-26.782047,20.62895,-2.9475863,25.793182
103268,94095.92,31.013247,22.179613,-2.637454,25.66131
103320,94095.83,16.913752,23.0253,-2.919327,25.515345
103371,94095.766,11.277793,23.58919,-3.1165962,25.359514
103423,94095.83,-11.274526,23.025463,-3.6380086,25.177612
103475,94095.766,11.27474,23.5892,-3.2151725,25.016853
103526,94096.01,-43.70054,21.404173,-3.5535343,24.839176
103578,94095.83,32.426178,23.025482,-3.384278,24.669962
103630,94096.03,-36.650677,21.192947,-3.3421104,24.502855
103681,94095.86,31.015163,22.743706,-3.1446962,24.345621
103733,94095.74,21.142662,23.800838,-2.9332697,24.198957
103785,94095.57,31.010494,25.351364,-2.623165,24.0678
103837,94095.91,-60.59832,22.321447,-3.1727717,23.90916
103888,94095.74,29.591715,23.801033,-2.3695757,23.790682
103940,94095.86,-21.140572,22.744005,-2.5809815,23.661633
103992,94096.164,-54.962288,19.99589,-3.0742214,23.507921
104043,94096.164,-0.0,19.99589,-2.806496,23.367598
104095,94096.65,-87.39605,15.626088,-3.8354642,23.175823
104147,94096.72,-12.683338,14.991921,-3.9341137,22.979118
104199,94096.88,-29.592688,13.512286,-3.9482355,22.781706
104250,94096.72,29.59617,14.992096,-3.835476,22.589931
104302,94096.83,-19.730738,14.005558,-4.032783,22.388292
104354,94096.91,-14.092313,13.300941,-4.1737065,22.179607
104405,94096.555,63.40706,16.471294,-3.3141487,22.0139
104457,94096.8,-43.731083,14.28474,-3.7514594,21.826328
104509,94096.8,-0.0,14.28474,-3.7514594,21.638756
104560,94096.734,11.28784,14.849133,-3.9912734,21.439192
104612,94096.62,21.156143,15.906939,-3.779712,21.250206
104664,94096.67,-9.874019,15.413239,-3.8784523,21.056284
104716,94096.67,-0.0,15.413239,-3.9913285,20.856718
104767,94096.766,-16.928549,14.566811,-4.4568477,20.633875
104819,94096.586,32.437027,16.188662,-3.7234,20.447704
104871,94096.72,-23.977554,14.989784,-3.3284035,20.281284
104922,94096.92,-36.66797,13.156385,-3.6950831,20.09653
104974,94096.76,29.618204,14.637296,-3.0885632,19.942102
105026,94097.1,-62.046158,11.534988,-3.8641627,19.748894
105077,94097.1,-0.0,11.534988,-3.666673,19.56556
105129,94097.07,5.6431766,11.817147,-3.610241,19.385048
105181,94096.766,54.992233,14.566758,-2.8487134,19.24261
105232,94096.95,-33.839375,12.874789,-3.0319512,19.091015
105284,94097.28,-59.222076,9.913686,-3.1446018,18.933784
105336,94097.19,16.921558,10.759764,-3.0741026,18.780079
105387,94097.36,-31.0246,9.208533,-3.3843489,18.610863
105439,94097.28,14.09913,9.91349,-3.0881724,18.456453
105491,94097.38,-18.332022,8.996889,-3.2714925,18.29288
105542,94097.31,12.690399,9.631409,-2.8342378,18.151167
105594,94097.53,-39.47738,7.65754,-3.3277538,17.98478
105646,94097.53,-0.0,7.65754,-3.539337,17.807814
105697,94097.53,-0.0,7.65754,-3.8495615,17.615335
105749,94097.56,-5.6400657,7.375537,-3.3418071,17.448244
105801,94097.38,32.432323,8.997152,-2.7071812,17.312885
105853,94097.64,-46.526108,6.6708474,-2.7493598,17.175419
105904,94097.81,-31.022146,5.11974,-2.8762176,17.031607
105956,94097.81,-0.0,5.11974,-2.5518239,16.904016
106008,94097.984,-31.021488,3.5686657,-3.1863515,16.7447
106059,94098.07,-15.506798,2.793326,-3.482449,16.570576
106111,94098.07,-0.0,2.793326,-3.778612,16.381645
106163,94097.94,23.977535,3.9922025,-3.5106328,16.206114
106214,94098.1,-29.606646,2.5118701,-3.4964275,16.031292
106266,94098.25,-26.787413,1.1724994,-3.7643015,15.843077
106318,94098.43,-32.42806,-0.44890353,-4.17321,15.634416
106369,94098.43,-0.0,-0.44890353,-3.9898748,15.434922
106421,94098.69,-46.533485,-2.7755778,-4.4552097,15.212162
106473,94098.51,32.42246,-1.1544548,-4.018148,15.011254
106525,94098.766,-46.52545,-3.4807272,-4.4834027,14.787084
106576,94098.766,-0.0,-3.4807272,-4.596244,14.557272
106628,94098.734,5.6402082,-3.1987169,-4.215543,14.346496
106680,94098.555,32.42436,-1.5774989,-3.4259486,14.175198
106731,94098.51,8.4577055,-1.1546137,-3.53877,13.99826
106783,94098.21,53.570877,1.5239302,-3.3696585,13.829777
106835,94098.38,-31.017061,-0.026922952,-3.3132322,13.664114
106886,94098.555,-31.014603,-1.5776532,-3.6797748,13.480125
106938,94098.555,-0.0,-1.5776532,-4.4129276,13.2594795
106990,94098.65,-16.92166,-2.423736,-3.8489652,13.067031
107041,94098.664,-2.8191876,-2.5646954,-3.9899626,12.867533
107093,94098.65,2.8195672,-2.423717,-4.694989,12.632783
107145,94098.664,-2.8189697,-2.5646656,-4.5822,12.403673
107197,94098.55,21.145592,-1.5073858,-4.0041904,12.203464
107248,94098.55,-0.0,-1.5073858,-4.0041904,12.003253
107300,94098.305,43.705986,0.6779134,-3.3979137,11.833358
107352,94098.32,-2.8188164,0.5369726,-3.186475,11.674034
107403,94098.32,-0.0,0.5369726,-2.975008,11.525284
107455,94098.305,2.8200138,0.67797333,-2.8340383,11.383582
107507,94098.32,-2.8189254,0.53702706,-2.5521717,11.255974
107559,94098.375,-9.869298,0.043562148,-2.7354386,11.119202
107610,94098.375,-0.0,0.043562148,-2.8623161,10.976086
107662,94098.7,-59.212337,-2.9170547,-3.6658704,10.792792
107714,94098.875,-31.012327,-4.467671,-4.3989043,10.572847
107765,94099.05,-31.01227,-6.018285,-4.5821486,10.34374
107817,94099.18,-23.963608,-7.2164655,-5.131913,10.087145
107869,94099.29,-19.733162,-8.203123,-5.2305794,9.825616
107920,94099.29,-0.0,-8.203123,-5.554831,9.547874
107972,94099.22,12.689024,-7.568672,-5.427941,9.276477
108024,94099.22,-0.0,-7.568672,-5.822736,8.98534
108076,94099.164,9.867328,-7.075306,-5.9496255,8.687859
108127,94098.95,38.059,-5.172356,-5.413982,8.41716
108179,94098.95,-0.0,-5.172356,-5.667745,8.133773
108231,94098.63,57.802498,-2.2822313,-5.2024856,7.8736486
108282,94098.6,5.637519,-2.0003552,-5.1461105,7.6163425
108334,94098.63,-5.638068,-2.2822587,-4.8500614,7.3738394
108386,94098.47,29.603348,-0.8020913,-4.286207,7.1595297
108437,94098.63,-29.60215,-2.282199,-4.892361,6.9149113
108489,94098.55,15.503168,-1.5070405,-4.9064665,6.6695886
108541,94098.6,-9.865658,-2.0003233,-5.1179013,6.413693
108593,94098.6,-0.0,-2.0003233,-5.005156,6.163435
108644,94098.7,-18.325853,-2.916616,-5.3011613,5.898377
108696,94098.57,23.956758,-1.7187781,-4.6245894,5.6671476
108748,94098.52,8.455322,-1.296012,-4.8642974,5.4239326
108799,94098.35,31.0101,0.25449303,-4.1876903,5.214548
108851,94098.234,21.137167,1.3113514,-4.2864704,5.0002246
108903,94098.08,28.187323,2.7207177,-4.216023,4.7894235
108955,94098.016,11.275568,3.284496,-4.413372,4.5687547
109006,94098.016,-0.0,3.284496,-3.8073897,4.3783855
109058,94098.06,-8.459624,2.8615148,-4.187902,4.16899
109110,94098.26,-35.235447,1.0997425,-4.328851,3.9525476
109161,94098.234,4.2283325,1.3111593,-3.7369456,3.7657003
109213,94097.95,50.739056,3.848112,-3.2295551,3.6042225
109265,94098.125,-31.006544,2.2977848,-2.6656609,3.4709394
109317,94098.09,5.6378765,2.5796785,-2.4824488,3.3468168
109368,94098.125,-5.637336,2.2978117,-2.242895,3.234672
109420,94098.03,16.914276,3.1435256,-2.369714,3.1161866
109472,94098.03,-0.0,3.1435256,-2.1724067,3.0075662
109523,94097.984,8.457461,3.5663984,-1.9469086,2.9102209
109575,94098.125,-25.367027,2.298047,-2.83465,2.7684882
109627,94098.26,-23.983198,1.0988871,-2.6371713,2.6366298
109678,94098.35,-16.927696,0.25250223,-2.8064482,2.4963074
109730,94098.35,-0.0,0.25250223,-2.9193263,2.350341
109782,94098.29,11.290369,0.8170207,-3.0179842,2.1994417
109833,94098.41,-21.157993,-0.24087894,-3.130824,2.0429006
109885,94098.35,9.87468,0.25285506,-3.0320773,1.8912967
109937,94098.375,-4.2320733,0.0412514,-2.9051123,1.7460412
109988,94098.55,-31.027937,-1.5101455,-3.5397627,1.5690529
110040,94098.55,-0.0,-1.5101455,-3.2999866,1.4040536
110092,94098.664,-21.163965,-2.5683439,-3.1449459,1.2468064
110143,94098.95,-52.19025,-5.1778564,-3.9630308,1.0486548
110195,94099.164,-38.08547,-7.08213,-3.7234235,0.86248356
110247,94099.22,-9.873061,-7.5757833,-3.8221543,0.6713759
110298,94099.35,-23.981188,-8.774842,-4.1183977,0.46545598
110350,94099.375,-4.231486,-8.986417,-4.7106357,0.2299242
110402,94099.26,21.159119,-7.928461,-4.1606503,0.021891668
110453,94099.516,-46.538128,-10.255367,-4.0338097,-0.17979883
110505,94099.55,-5.6417522,-10.537456,-4.2594438,-0.39277104
110557,94099.55,-0.0,-10.537456,-3.949197,-0.5902309
110608,94099.375,31.0357,-8.98567,-3.779832,-0.7792225
110660,94099.375,-0.0,-8.98567,-3.5965118,-0.95904815
110712,94099.55,-31.034443,-10.537392,-4.0337596,-1.1607361
110763,94099.55,-0.0,-10.537392,-3.6389856,-1.3426855
110815,94099.55,-0.0,-10.537392,-3.6389856,-1.5246347
110867,94099.72,-31.038591,-12.089322,-3.9493718,-1.7221034
110918,94100.0,-50.770725,-14.627857,-4.400678,-1.9421372
110970,94100.02,-4.230815,-14.839399,-4.7673097,-2.1805027
111022,94100.086,-11.283927,-15.403596,-4.414888,-2.4012473
111073,94099.99,16.921684,-14.55751,-3.9354491,-2.5980196
111125,94099.99,-0.0,-14.55751,-3.9354491,-2.7947922
111177,94100.164,-31.029633,-16.108994,-3.9355307,-2.9915686
111229,94100.055,19.741972,-15.121894,-3.583043,-3.1707208
111280,94099.875,32.43769,-13.50001,-3.258666,-3.3336542
111332,94099.65,40.898968,-11.455061,-3.0894518,-3.4881268
111384,94099.4,45.120316,-9.199045,-2.342182,-3.6052358
111435,94099.17,40.89033,-7.1545286,-1.665405,-3.6885061
111487,94098.74,77.54334,-3.2773619,-0.5656914,-3.7167907
111539,94098.805,-11.280126,-3.8413682,-0.6784926,-3.7507155
111590,94098.83,-4.230787,-4.0529075,-0.25546557,-3.7634888
111642,94098.805,4.230784,-3.8413684,-0.53738236,-3.7903576
111694,94098.805,-0.0,-3.8413684,-0.072127916,-3.7939641
111745,94098.83,-4.230951,-4.052916,-0.11443742,-3.7996862
111797,94099.086,-46.524933,-6.3791633,-0.6360887,-3.8314905
111849,94099.17,-15.510127,-7.15467,-1.1154337,-3.887262
111900,94099.055,21.146133,-6.097363,-0.9885495,-3.9366896
111952,94098.83,40.88416,-4.053155,-1.1154165,-3.9924607
112004,94098.83,-0.0,-4.053155,-0.8052458,-4.032723
112056,94098.98,-26.794397,-5.3928747,-0.7630438,-4.070875
112107,94099.336,-64.84788,-8.635269,-1.4115225,-4.141451
112159,94099.32,2.8196886,-8.494285,-1.2141092,-4.2021565
112211,94099.32,-0.0,-8.494285,-1.1859173,-4.261452
112262,94099.484,-29.615843,-9.975078,-1.5102713,-4.336966
112314,94099.6,-21.14431,-11.032293,-1.6935248,-4.421642
112366,94099.68,-14.099494,-11.7372675,-2.045976,-4.5239406
112417,94099.66,4.2289453,-11.52582,-2.0036864,-4.624125
112469,94099.66,-0.0,-11.52582,-2.4407458,-4.746162
112521,94099.516,25.380505,-10.256795,-2.1587524,-4.8540998
112572,94099.72,-36.650757,-12.089333,-2.52526,-4.980363
112624,94099.86,-25.37697,-13.358182,-2.8072302,-5.1207247
112676,94100.03,-31.010242,-14.908693,-3.0891433,-5.275182
112728,94100.06,-5.6386666,-15.190627,-3.046837,-5.4275236
112779,94100.11,-8.457351,-15.613495,-3.1314106,-5.5840945
112831,94099.85,46.512947,-13.287848,-2.0741577,-5.6878023
112883,94099.91,-9.867724,-13.781235,-1.8627117,-5.7809377
112934,94099.74,29.606089,-12.30093,-1.2565287,-5.8437643
112986,94099.76,-2.818703,-12.441865,-1.0450797,-5.896018
113038,94099.82,-11.276342,-13.005683,-0.96051097,-5.9440436
113090,94099.82,-0.0,-13.005683,-0.96051097,-5.9920692
113141,94099.91,-15.51159,-13.781263,-1.2425175,-6.0541954
113193,94099.91,-0.0,-13.781263,-1.2425175,-6.116321
113245,94100.1,-35.245243,-15.543525,-1.6936432,-6.2010036
113296,94100.086,2.8188539,-15.402582,-2.0460446,-6.303306
113348,94100.1,-2.8186924,-15.543517,-2.0742314,-6.407017
113400,94100.336,-42.278698,-17.657454,-3.075043,-6.5607696
113451,94100.336,-0.0,-17.657454,-3.1314182,-6.7173405
113503,94100.43,-16.918367,-18.50337,-3.2442207,-6.879552
113555,94100.7,-49.33279,-20.97001,-4.0335827,-7.0812306
113607,94100.66,8.4567175,-20.547176,-3.6529937,-7.2638803
113658,94100.48,32.41435,-18.926458,-3.4838824,-7.438074
113710,94100.305,31.006882,-17.376114,-3.075157,-7.5918317
113762,94100.38,-14.097053,-18.080967,-3.2161274,-7.7526383
113813,94100.21,31.001583,-16.53089,-2.7228527,-7.888781
113865,94100.27,-11.274615,-17.09462,-3.0751665,-8.04254
113917,94100.3,-4.2274933,-17.305994,-3.2019947,-8.20264
113969,94100.3,-0.0,-17.305994,-3.512096,-8.378244
114020,94100.6,-54.980804,-20.055035,-4.273276,-8.591908
114072,94100.44,29.59308,-18.57538,-4.259218,-8.804869
114124,94100.44,-0.0,-18.57538,-4.371974,-9.023467
114175,94100.3,25.375261,-17.306618,-4.1182213,-9.229379
114227,94100.38,-15.504358,-18.081835,-4.1886687,-9.438812
114279,94100.81,-77.511116,-21.957392,-4.6114254,-9.669384
114331,94100.8,2.8188016,-21.816452,-4.6255207,-9.90066
114382,94100.81,-2.8185315,-21.957378,-5.161096,-10.158714
114434,94100.46,63.415974,-18.78658,-4.2168713,-10.369557
114486,94100.46,-0.0,-18.78658,-4.27325,-10.58322
114537,94100.46,-0.0,-18.78658,-4.2168765,-10.794064
114589,94100.38,14.097871,-18.081686,-4.245041,-11.006316
114641,94100.38,-0.0,-18.081686,-4.245041,-11.218568
114692,94100.46,-14.097889,-18.786581,-4.4705935,-11.442098
114744,94100.76,-53.561558,-21.464659,-4.752539,-11.679724
114796,94100.57,33.851334,-19.772093,-4.174194,-11.888433
114848,94100.57,-0.0,-19.772093,-4.004917,-12.088678
114899,94100.6,-5.6440787,-20.054296,-4.061358,-12.291746
114951,94100.73,-22.571526,-21.182875,-4.3999767,-12.511745
115003,94100.375,63.477737,-18.008986,-3.5536199,-12.689426
115054,94100.6,-40.902943,-20.054132,-4.0613956,-12.892496
115106,94100.41,35.263912,-18.290937,-3.666436,-13.075818
115158,94100.3,19.748922,-17.30349,-3.1586673,-13.233751
115209,94100.3,-0.0,-17.30349,-3.1586673,-13.391684
115261,94100.3,-0.0,-17.30349,-2.9470277,-13.539036
115312,94100.04,46.56368,-14.9753065,-1.9594882,-13.637011
115364,94100.016,4.230929,-14.763761,-1.5363246,-13.713828
115416,94100.016,-0.0,-14.763761,-1.4375935,-13.785707
115468,94099.87,26.802174,-13.423652,-0.9297598,-13.832196
115519,94100.1,-42.318344,-15.539569,-1.3106284,-13.897727
115571,94100.27,-31.031593,-17.091148,-1.8325356,-13.989355
115623,94100.04,42.31259,-14.975519,-0.94402844,-14.036555
115674,94099.87,31.028694,-13.424085,-0.57732385,-14.065422
115726,94099.93,-11.284694,-13.988319,-0.69017076,-14.09993
115778,94100.12,-33.84881,-15.68076,-1.339016,-14.166882
115829,94100.1,2.8210046,-15.53971,-1.310806,-14.232421
115881,94100.27,-31.024387,-17.09093,-1.3107053,-14.297956
115933,94100.38,-19.745422,-18.078201,-1.5081595,-14.3733635
115984,94100.18,36.665855,-16.244907,-1.1415011,-14.430438
116036,94100.18,-0.0,-16.244907,-0.8311154,-14.471994
116088,94100.43,-45.13922,-18.50187,-0.7748001,-14.510735
116139,94100.555,-22.560045,-19.629871,-0.9580924,-14.558639
116191,94100.734,-32.428123,-21.251278,-1.1695346,-14.617115
116243,94100.66,14.102711,-20.546143,-1.197724,-14.677002
116294,94100.875,-39.483723,-22.520329,-1.5925612,-14.756629
116346,94100.43,80.37779,-18.50144,-0.47848746,-14.780553
116398,94100.164,47.9419,-16.104345,-0.19648802,-14.790377
116449,94099.99,31.023088,-14.553191,-0.210634,-14.800909
116501,94099.99,-0.0,-14.553191,-0.6196237,-14.83189
116553,94099.74,45.12801,-12.29679,-0.6195463,-14.862868
116604,94099.91,-29.607758,-13.777179,-1.3245274,-14.929095
116656,94099.68,40.889324,-11.732713,-1.691067,-15.013649
116708,94099.85,-31.024233,-13.283923,-1.8885083,-15.108074
116760,94099.83,4.2308197,-13.072382,-1.8038918,-15.19827
116811,94099.83,-0.0,-13.072382,-1.8462002,-15.290579
116863,94099.85,-4.231314,-13.283947,-1.8885133,-15.385005
116915,94100.0,-26.791513,-14.623523,-2.1141183,-15.490711
116966,94099.8,36.66483,-12.79028,-1.2822218,-15.554821
117018,94100.06,-47.95,-15.18778,-1.6066204,-15.635152
117070,94099.89,31.021723,-13.636695,-1.5078641,-15.7105465
117121,94100.0,-19.736914,-14.623541,-2.1140742,-15.816251
117173,94100.0,-0.0,-14.623541,-2.1140742,-15.921955
117225,94099.945,9.871127,-14.129984,-1.7474194,-16.009327
117276,94100.0,-9.871322,-14.623551,-1.1976542,-16.06921
